help_mode,task,disturbance,episode,seed,success,help_requested,help_step,request_score,max_risk_score,risk_threshold,disturbance_fired,disturbance_trigger_step,steps
learned_help,milk,action_noise,6,600033,True,False,,,0.9564548134803772,0.97,True,8.0,69
learned_help,milk,action_noise,7,600034,False,False,,,0.9424296617507935,0.97,True,8.0,260
learned_help,milk,action_delay,0,600027,False,False,,,0.9189379811286926,0.97,True,3.0,260
learned_help,milk,action_delay,1,600028,False,True,40.0,0.9751265645027161,0.9751265645027161,0.97,True,4.0,260
learned_help,milk,action_delay,2,600029,False,True,141.0,0.976754367351532,0.9770222902297974,0.97,True,4.0,260
learned_help,milk,action_delay,3,600030,False,False,,,0.9655997157096863,0.97,True,4.0,260
learned_help,milk,action_delay,4,600031,True,True,12.0,0.9869959354400635,0.9869959354400635,0.97,True,3.0,83
learned_help,milk,action_delay,5,600032,False,True,140.0,0.9816983938217163,0.9816983938217163,0.97,True,5.0,260
learned_help,milk,action_delay,6,600033,False,True,48.0,0.9781384468078613,0.9781384468078613,0.97,True,4.0,260
learned_help,milk,action_delay,7,600034,False,False,,,0.9387605786323547,0.97,True,5.0,260
learned_help,milk,gripper_slip,0,600027,True,True,45.0,0.9837872385978699,0.9837872385978699,0.97,True,44.0,131
learned_help,milk,gripper_slip,1,600028,True,True,43.0,0.9916999936103821,0.9916999936103821,0.97,True,43.0,113
learned_help,milk,gripper_slip,2,600029,True,True,48.0,0.9708361625671387,0.9708361625671387,0.97,True,48.0,128
