condition,task,disturbance,episode,seed,success,disturbance_fired,recovered,steps,total_reward,trigger_step,final_can_x,final_can_y,final_can_z,training_seed,budget
recovery_bc,bread,object_shift,6,400033,True,True,True,128,44.194312109376945,14.0,0.1729686111211776,0.1546945869922638,0.842171311378479,27,4800
recovery_bc,bread,object_shift,7,400034,True,True,True,139,48.46319990569456,14.0,0.1775702834129333,0.1505752205848693,0.8421699404716492,27,4800
recovery_bc,bread,action_noise,0,400027,True,True,True,117,40.685367112939645,8.0,0.1658743917942047,0.1109555512666702,0.8421729803085327,27,4800
recovery_bc,bread,action_noise,1,400028,True,True,True,147,46.57868466542383,8.0,0.1746748089790344,0.1394893229007721,0.8471922278404236,27,4800
recovery_bc,bread,action_noise,2,400029,True,True,True,143,30.177833640542627,8.0,0.1747914105653762,0.1510146558284759,0.8421934843063354,27,4800
recovery_bc,bread,action_noise,3,400030,True,True,True,120,34.68241486188619,8.0,0.1671701520681381,0.167620301246643,0.8421919941902161,27,4800
recovery_bc,bread,action_noise,4,400031,True,True,True,118,36.34733959000387,8.0,0.1530910432338714,0.1425657123327255,0.8400999903678894,27,4800
recovery_bc,bread,action_noise,5,400032,True,True,True,129,39.80165525017796,8.0,0.2065106630325317,0.0960357785224914,0.8421984314918518,27,4800
recovery_bc,bread,action_noise,6,400033,True,True,True,139,46.89766055861277,8.0,0.1752398759126663,0.0896349772810936,0.84828120470047,27,4800
recovery_bc,bread,action_noise,7,400034,True,True,True,114,38.868208497643806,8.0,0.1902866065502166,0.1521099507808685,0.8420867323875427,27,4800
recovery_bc,bread,action_delay,0,400027,True,True,True,164,59.06669699518999,3.0,0.1479750126600265,0.1979508846998214,0.8421966433525085,27,4800
recovery_bc,bread,action_delay,1,400028,False,True,False,260,72.25775409654406,5.0,0.3053075075149536,0.2744482755661011,0.9266691207885742,27,4800
recovery_bc,bread,action_delay,2,400029,False,True,False,260,55.614135814839955,5.0,0.2443343102931976,-0.1993431001901626,0.8421933054924011,27,4800
recovery_bc,bread,action_delay,3,400030,False,True,False,260,78.07584208218832,3.0,0.2644392549991607,-0.1652587056159973,0.8387824296951294,27,4800
recovery_bc,bread,action_delay,4,400031,False,True,False,260,47.61896561833562,3.0,0.2585392892360687,-0.2268156558275222,0.8421670198440552,27,4800
recovery_bc,bread,action_delay,5,400032,True,True,True,253,43.417848872012094,3.0,0.2183804512023925,0.1678228974342346,0.8805903196334839,27,4800
recovery_bc,bread,action_delay,6,400033,False,True,False,260,5.285911088842836,5.0,-0.0178966484963893,-0.3553958237171173,0.8421684503555298,27,4800
recovery_bc,bread,action_delay,7,400034,False,True,False,260,53.46438952662767,5.0,0.2566448450088501,-0.2931583821773529,0.8581804037094116,27,4800
recovery_bc,bread,gripper_slip,0,400027,False,True,False,260,32.33801121216474,55.0,0.1732670813798904,0.0336771942675113,0.9613085985183716,27,4800
recovery_bc,bread,gripper_slip,1,400028,False,True,False,260,68.87869244535476,74.0,0.271028608083725,-0.3271651566028595,0.8676550984382629,27,4800
recovery_bc,bread,gripper_slip,2,400029,False,True,False,260,41.02263187915468,181.0,0.0313569456338882,-0.0452563688158988,0.8421635031700134,27,4800
recovery_bc,bread,gripper_slip,3,400030,False,False,False,260,78.36494422790418,,0.2555505037307739,-0.1983966082334518,0.8420469164848328,27,4800
recovery_bc,bread,gripper_slip,4,400031,False,True,False,260,19.893872483871153,79.0,0.1725204437971115,-0.2163654118776321,0.8421919941902161,27,4800
recovery_bc,bread,gripper_slip,5,400032,False,True,False,260,12.113471658409528,59.0,0.0132945207878947,-0.3999611437320709,0.8386383056640625,27,4800
recovery_bc,bread,gripper_slip,6,400033,True,True,True,171,49.828209984586785,68.0,0.1819810569286346,0.1462831795215606,0.8421757221221924,27,4800
recovery_bc,bread,gripper_slip,7,400034,True,True,True,175,53.25685182398645,59.0,0.1858147829771042,0.1425308436155319,0.8421643376350403,27,4800
contrastive_recovery,bread,nominal,0,400027,False,False,False,260,6.32534110032137,,-0.0041246660985052,-0.2539527714252472,0.8421908617019653,27,4800
contrastive_recovery,bread,nominal,1,400028,True,False,False,213,72.82057845761558,,0.1828419268131256,0.0960409939289093,0.8421670198440552,27,4800
contrastive_recovery,bread,nominal,2,400029,False,False,False,260,12.13646430725372,,0.0777924954891204,-0.0901522412896156,0.8421919941902161,27,4800
contrastive_recovery,bread,nominal,3,400030,True,False,False,179,63.56775587463848,,0.1785919219255447,0.1238114833831787,0.8421684503555298,27,4800
contrastive_recovery,bread,nominal,4,400031,True,False,False,118,38.120059408966455,,0.1696308255195617,0.1377263069152832,0.8421916961669922,27,4800
contrastive_recovery,bread,nominal,5,400032,True,False,False,151,54.21774648730855,,0.1949169933795929,0.11727075278759,0.8421738743782043,27,4800
contrastive_recovery,bread,nominal,6,400033,True,False,False,189,67.82161937446074,,0.1998618245124817,0.1012153029441833,0.8421720862388611,27,4800
contrastive_recovery,bread,nominal,7,400034,True,False,False,182,67.29556295147012,,0.1844595074653625,0.1202221736311912,0.8421670198440552,27,4800
contrastive_recovery,bread,object_shift,0,400027,True,True,True,177,67.21906321082712,14.0,0.1967857778072357,0.0958059504628181,0.8421684503555298,27,4800
contrastive_recovery,bread,object_shift,1,400028,True,True,True,218,63.8863256363276,14.0,0.1922344714403152,0.1026583909988403,0.8524579405784607,27,4800
contrastive_recovery,bread,object_shift,2,400029,False,True,False,260,6.114037712806306,14.0,-0.0101149221882224,-0.0999369993805885,0.8421643376350403,27,4800
contrastive_recovery,bread,object_shift,3,400030,True,True,True,197,48.92820775432027,14.0,0.169450581073761,0.1290425062179565,0.8414076566696167,27,4800
contrastive_recovery,bread,object_shift,4,400031,True,True,True,184,66.09607647492635,14.0,0.1790287494659423,0.1239979118108749,0.8421912789344788,27,4800
contrastive_recovery,bread,object_shift,5,400032,False,True,False,260,6.7602844375515225,14.0,-0.0103878788650035,-0.4144463837146759,0.8386221528053284,27,4800
contrastive_recovery,bread,object_shift,6,400033,True,True,True,186,66.44017224838696,14.0,0.184356614947319,0.1225292310118675,0.8421684503555298,27,4800
contrastive_recovery,bread,object_shift,7,400034,True,True,True,192,66.4973078641567,14.0,0.1815271228551864,0.1138206720352172,0.8421881198883057,27,4800
contrastive_recovery,bread,action_noise,0,400027,True,True,True,142,53.31778143881291,8.0,0.1860203891992569,0.0970949679613113,0.8421720266342163,27,4800
contrastive_recovery,bread,action_noise,1,400028,True,True,True,186,66.1920219673478,8.0,0.1799665838479995,0.1584466844797134,0.8483392000198364,27,4800
contrastive_recovery,bread,action_noise,2,400029,False,True,False,260,3.8813850614861822,8.0,0.08087108284235,-0.0916820764541626,0.8421903252601624,27,4800
contrastive_recovery,bread,action_noise,3,400030,True,True,True,173,41.892646599756056,8.0,0.1697299480438232,0.1223978102207183,0.8421643376350403,27,4800
contrastive_recovery,bread,action_noise,4,400031,True,True,True,114,33.84307633377907,8.0,0.1578022241592407,0.1160273477435112,0.846043050289154,27,4800
contrastive_recovery,bread,action_noise,5,400032,True,True,True,146,47.15175712438119,8.0,0.2106547653675079,0.0855771303176879,0.8421919941902161,27,4800
contrastive_recovery,bread,action_noise,6,400033,False,True,False,260,116.80326568439745,8.0,0.2423495799303054,0.1531523019075393,0.8425251841545105,27,4800
contrastive_recovery,bread,action_noise,7,400034,True,True,True,164,55.558908325316565,8.0,0.1701878160238266,0.086850993335247,0.8421900272369385,27,4800
contrastive_recovery,bread,action_delay,0,400027,True,True,True,207,75.60101322420878,3.0,0.1503752171993255,0.189017117023468,0.8421684503555298,27,4800
contrastive_recovery,bread,action_delay,1,400028,False,True,False,260,21.37220660823673,5.0,0.2734060883522033,-0.343532383441925,0.9014549255371094,27,4800
contrastive_recovery,bread,action_delay,2,400029,False,True,False,260,7.582177475331517,5.0,0.0554675683379173,-0.0834511145949363,0.8422163128852844,27,4800
contrastive_recovery,bread,action_delay,3,400030,True,True,True,205,74.69082682654259,3.0,0.1995503157377243,0.165758803486824,0.848953366279602,27,4800
contrastive_recovery,bread,action_delay,4,400031,False,True,False,260,31.433375374615245,3.0,0.2227877676486969,-0.2542689442634582,0.8421612977981567,27,4800
contrastive_recovery,bread,action_delay,5,400032,False,True,False,260,10.846271864885422,3.0,0.1235793828964233,-0.3860184252262115,0.8425159454345703,27,4800
contrastive_recovery,bread,action_delay,6,400033,False,True,False,260,10.18433640495232,5.0,-0.0098387552425265,-0.3406245708465576,0.8390613198280334,27,4800
contrastive_recovery,bread,action_delay,7,400034,False,True,False,260,64.73518927395104,5.0,0.1406328380107879,0.1778161376714706,0.8421919345855713,27,4800
contrastive_recovery,bread,gripper_slip,0,400027,False,False,False,260,6.32534110032137,,-0.0041246660985052,-0.2539527714252472,0.8421908617019653,27,4800
contrastive_recovery,bread,gripper_slip,1,400028,False,True,False,260,38.01070537494565,135.0,0.229319229722023,-0.3712111115455627,0.8421957492828369,27,4800
contrastive_recovery,bread,gripper_slip,2,400029,False,False,False,260,12.13646430725372,,0.0777924954891204,-0.0901522412896156,0.8421919941902161,27,4800
contrastive_recovery,bread,gripper_slip,3,400030,False,True,False,260,33.01263716796484,115.0,0.1788201332092285,-0.125459998846054,0.8421903848648071,27,4800
contrastive_recovery,bread,gripper_slip,4,400031,False,True,False,260,11.571994351042113,59.0,0.1733158975839615,-0.2219688445329666,0.842192530632019,27,4800
contrastive_recovery,bread,gripper_slip,5,400032,False,True,False,260,15.707682675985415,67.0,0.0102658737450838,-0.4304693341255188,0.8421902656555176,27,4800
contrastive_recovery,bread,gripper_slip,6,400033,False,True,False,260,26.797011592435133,101.0,0.0189954508095979,-0.3214147388935089,0.8421908617019653,27,4800
contrastive_recovery,bread,gripper_slip,7,400034,False,True,False,260,32.486057622474554,109.0,0.1117041185498237,-0.3210315108299255,0.8421919941902161,27,4800
more_demos,cereal,nominal,0,400027,True,False,False,110,41.37981462510643,,-0.0149752935394644,0.3817402720451355,0.895995020866394,27,4800
more_demos,cereal,nominal,1,400028,True,False,False,118,39.601506559103626,,-0.0215370133519172,0.3916831016540527,0.8991649746894836,27,4800
more_demos,cereal,nominal,2,400029,True,False,False,131,44.966465611081254,,-0.0121838469058275,0.3970303833484649,0.8970462083816528,27,4800
more_demos,cereal,nominal,3,400030,True,False,False,110,41.47796442297505,,-0.0142482500523328,0.3889083564281463,0.8960100412368774,27,4800
more_demos,cereal,nominal,4,400031,True,False,False,115,42.92475023600621,,-0.0116162402555346,0.3989075422286987,0.8967280983924866,27,4800
more_demos,cereal,nominal,5,400032,True,False,False,124,41.46119386850131,,-0.0214844048023223,0.3968496322631836,0.8999640345573425,27,4800
more_demos,cereal,nominal,6,400033,True,False,False,112,39.65460478123644,,-0.0176804177463054,0.3794545531272888,0.8972950577735901,27,4800
more_demos,cereal,nominal,7,400034,True,False,False,119,40.33309206494215,,-0.0153262298554182,0.3798544108867645,0.894899308681488,27,4800
more_demos,cereal,object_shift,0,400027,False,True,False,260,11.984176884194133,14.0,0.0384850315749645,-0.4090447127819061,0.8307472467422485,27,4800
more_demos,cereal,object_shift,1,400028,False,True,False,260,2.4651141861010606,14.0,0.2396523803472519,-0.2334703207015991,0.894631564617157,27,4800
more_demos,cereal,object_shift,2,400029,True,True,True,115,40.24538462307832,14.0,-0.0313831642270088,0.3980854153633117,0.8975374698638916,27,4800
more_demos,cereal,object_shift,3,400030,True,True,True,234,14.41037718762708,14.0,0.0023819566704332,0.3780825436115265,0.8989606499671936,27,4800
more_demos,cereal,object_shift,4,400031,True,True,True,117,42.72550101589871,14.0,-0.0026776609010994,0.4173883497714996,0.8936111330986023,27,4800
more_demos,cereal,object_shift,5,400032,True,True,True,128,22.305597736825515,14.0,-0.035567469894886,0.3941474854946136,0.8977106809616089,27,4800
more_demos,cereal,object_shift,6,400033,True,True,True,105,14.360572213769649,14.0,-0.034004159271717,0.3729791939258575,0.8986557722091675,27,4800
more_demos,cereal,object_shift,7,400034,False,True,False,260,2.3784305371383536,14.0,0.237805888056755,-0.317352294921875,0.894630491733551,27,4800
more_demos,cereal,action_noise,0,400027,True,True,True,118,44.66718359932795,8.0,-0.0286604557186365,0.3588033020496368,0.899811327457428,27,4800
more_demos,cereal,action_noise,1,400028,True,True,True,114,37.81883757906872,8.0,-0.0318998321890831,0.3703957200050354,0.8998972177505493,27,4800
more_demos,cereal,action_noise,2,400029,True,True,True,129,41.15611543950184,8.0,-0.0221576150506734,0.3472044467926025,0.8999977707862854,27,4800
more_demos,cereal,action_noise,3,400030,False,True,False,260,2.033793737653474,8.0,0.0909730419516563,-0.3221224248409271,0.8307992219924927,27,4800
more_demos,cereal,action_noise,4,400031,True,True,True,116,44.244936700751715,8.0,-0.0379203185439109,0.3959242403507232,0.894127368927002,27,4800
more_demos,cereal,action_noise,5,400032,True,True,True,117,38.79880062176059,8.0,-0.0143946483731269,0.3490249216556549,0.895664632320404,27,4800
more_demos,cereal,action_noise,6,400033,True,True,True,104,34.92376307228308,8.0,-0.0174769200384616,0.3757141530513763,0.8987821936607361,27,4800
more_demos,cereal,action_noise,7,400034,False,True,False,260,2.4574122696800065,8.0,0.1860918700695037,-0.2487203627824783,0.8946350812911987,27,4800
more_demos,cereal,action_delay,0,400027,False,True,False,260,2.071770131142304,3.0,0.0971741527318954,-0.3183391690254211,0.8307392001152039,27,4800
more_demos,cereal,action_delay,1,400028,False,True,False,260,2.286932416939104,5.0,0.1898181438446045,-0.3452186286449432,0.8308043479919434,27,4800
more_demos,cereal,action_delay,2,400029,False,True,False,260,1.9079681160633617,5.0,0.1035534814000129,-0.4416993260383606,0.8795163035392761,27,4800
more_demos,cereal,action_delay,3,400030,False,True,False,260,1.92881027438021,3.0,0.0926402658224105,-0.3222297430038452,0.8307371139526367,27,4800
more_demos,cereal,action_delay,4,400031,False,True,False,260,1.5530171774487251,3.0,0.045948788523674,-0.2753790318965912,0.8946268558502197,27,4800
more_demos,cereal,action_delay,5,400032,False,True,False,260,3.4104224930069593,3.0,0.0156759489327669,-0.1448110044002533,0.9925258159637452,27,4800
more_demos,cereal,action_delay,6,400033,False,True,False,260,1.9788040509182192,5.0,0.1510783731937408,-0.3187322914600372,0.8307661414146423,27,4800
more_demos,cereal,action_delay,7,400034,False,True,False,260,1.507704646171794,5.0,0.1868645101785659,-0.3422897756099701,0.8307660818099976,27,4800
more_demos,cereal,gripper_slip,0,400027,False,True,False,260,8.95019197207085,45.0,0.0293564517050981,-0.2359568178653717,0.8946390748023987,27,4800
more_demos,cereal,gripper_slip,1,400028,False,True,False,260,7.708365459757104,52.0,0.239639863371849,-0.2348265349864959,0.8946260213851929,27,4800
more_demos,cereal,gripper_slip,2,400029,False,True,False,260,7.083595747454273,54.0,0.0550851225852966,-0.3511069715023041,0.8946344256401062,27,4800
more_demos,cereal,gripper_slip,3,400030,False,True,False,260,9.34869365265049,45.0,0.1308606415987014,-0.1692968010902404,0.8946269154548645,27,4800
more_demos,cereal,gripper_slip,4,400031,False,True,False,260,8.876625631994724,47.0,-0.0159802474081516,-0.3706475496292114,0.8308007121086121,27,4800
more_demos,cereal,gripper_slip,5,400032,False,True,False,260,7.162562128386294,52.0,0.1857704520225525,-0.4092431664466858,0.8946250081062317,27,4800
more_demos,cereal,gripper_slip,6,400033,False,True,False,260,8.543127763161696,48.0,0.2008712589740753,-0.1899402886629104,0.8946250081062317,27,4800
more_demos,cereal,gripper_slip,7,400034,False,True,False,260,7.787249600947262,52.0,0.2154332846403122,-0.2930419445037842,0.894629716873169,27,4800
recovery_bc,cereal,nominal,0,400027,True,False,False,113,41.72800793672444,,-0.0196680538356304,0.3794275820255279,0.8959952592849731,27,4800
recovery_bc,cereal,nominal,1,400028,True,False,False,125,42.53550816014514,,-0.0235414188355207,0.3847948908805847,0.8964030742645264,27,4800
recovery_bc,cereal,nominal,2,400029,True,False,False,134,45.190137508945654,,-0.0141521180048584,0.3731567561626434,0.8962036371231079,27,4800
recovery_bc,cereal,nominal,3,400030,True,False,False,111,41.3716066938213,,-0.0197129342705011,0.3990074098110199,0.8959093689918518,27,4800
recovery_bc,cereal,nominal,4,400031,True,False,False,117,42.86318493494225,,-0.015340301208198,0.3732481002807617,0.8965115547180176,27,4800
recovery_bc,cereal,nominal,5,400032,True,False,False,134,45.67919810814317,,-0.0192331839352846,0.3798194229602813,0.8969978094100952,27,4800
recovery_bc,cereal,nominal,6,400033,True,False,False,118,41.44561782296276,,-0.0235403925180435,0.380257099866867,0.8968979120254517,27,4800
recovery_bc,cereal,nominal,7,400034,True,False,False,125,42.522739238402366,,-0.0245137903839349,0.3791816234588623,0.895470142364502,27,4800
recovery_bc,cereal,object_shift,0,400027,False,True,False,260,105.45305500925416,14.0,-0.079220250248909,0.4860926270484924,0.0149751659482717,27,4800
recovery_bc,cereal,object_shift,1,400028,True,True,True,127,40.98698962870713,14.0,-0.0303583312779665,0.4003485441207886,0.8938074111938477,27,4800
recovery_bc,cereal,object_shift,2,400029,True,True,True,121,43.009854032971056,14.0,-0.0189417861402034,0.3676629662513733,0.898566484451294,27,4800
recovery_bc,cereal,object_shift,3,400030,False,True,False,260,2.5612973478654464,14.0,0.1538952440023422,-0.0732577368617057,0.8757350444793701,27,4800
recovery_bc,cereal,object_shift,4,400031,False,True,False,260,1.7029720853703454,14.0,-0.0317595675587654,-0.2667616605758667,0.8946473002433777,27,4800
recovery_bc,cereal,object_shift,5,400032,True,True,True,141,46.18317607535189,14.0,-0.0250716395676136,0.399117112159729,0.8998386859893799,27,4800
recovery_bc,cereal,object_shift,6,400033,True,True,True,122,39.321228857522385,14.0,-0.0275209564715623,0.3869886100292206,0.8951564431190491,27,4800
recovery_bc,cereal,object_shift,7,400034,True,True,True,135,44.056949936999665,14.0,-0.0381655767560005,0.4080078303813934,0.8955841660499573,27,4800
recovery_bc,cereal,action_noise,0,400027,True,True,True,107,38.43420858440585,8.0,-0.0370337218046188,0.3807290196418762,0.8937075734138489,27,4800
recovery_bc,cereal,action_noise,1,400028,True,True,True,124,41.59100413234477,8.0,-0.0233424957841634,0.3701171278953552,0.8966652750968933,27,4800
recovery_bc,cereal,action_noise,2,400029,True,True,True,132,42.75144648851139,8.0,-0.0248403679579496,0.3550123572349548,0.8959029316902161,27,4800
recovery_bc,cereal,action_noise,3,400030,True,True,True,113,37.78716245887158,8.0,-0.0201183725148439,0.3383696973323822,0.8910098075866699,27,4800
recovery_bc,cereal,action_noise,4,400031,True,True,True,115,41.797058267696265,8.0,-0.0377546101808548,0.3928275406360626,0.8944695591926575,27,4800
recovery_bc,cereal,action_noise,5,400032,True,True,True,140,47.39725536969778,8.0,-0.0085073048248887,0.3823485970497131,0.8960579633712769,27,4800
recovery_bc,cereal,action_noise,6,400033,True,True,True,109,36.555225544596134,8.0,-0.0104767736047506,0.3918996751308441,0.8989464044570923,27,4800
recovery_bc,cereal,action_noise,7,400034,True,True,True,113,36.1497743120764,8.0,-0.0299096591770648,0.4209895730018616,0.8956403732299805,27,4800
recovery_bc,cereal,action_delay,0,400027,False,True,False,260,7.725530559711816,3.0,0.0842071771621704,-0.3417172133922577,0.8307625651359558,27,4800
recovery_bc,cereal,action_delay,1,400028,False,True,False,260,9.940702019835031,5.0,0.1860137432813644,-0.2534569203853607,0.9074434041976928,27,4800
recovery_bc,cereal,action_delay,2,400029,False,True,False,260,4.149678743590342,5.0,0.1371628642082214,-0.4424852132797241,0.8798019289970398,27,4800
recovery_bc,cereal,action_delay,3,400030,False,True,False,260,14.491491646418227,3.0,0.0580804757773876,-0.2370965778827667,0.9858621954917908,27,4800
recovery_bc,cereal,action_delay,4,400031,True,True,True,140,48.92025158215443,3.0,-0.0305794365704059,0.4216269850730896,0.8985353708267212,27,4800
recovery_bc,cereal,action_delay,5,400032,False,True,False,260,3.33428623881764,3.0,0.1951600313186645,-0.4202474355697632,0.8736205101013184,27,4800
recovery_bc,cereal,action_delay,6,400033,False,True,False,260,17.496212603791957,5.0,-0.0172095373272895,0.0146644040942192,0.9218449592590332,27,4800
recovery_bc,cereal,action_delay,7,400034,False,True,False,260,3.4327072798526985,5.0,0.1855102628469467,-0.34351447224617,0.8307610750198364,27,4800
recovery_bc,cereal,gripper_slip,0,400027,True,True,True,147,45.21596944392031,49.0,-0.0019082869403064,0.3851217925548553,0.8975439667701721,27,4800
recovery_bc,cereal,gripper_slip,1,400028,False,True,False,260,10.319276935396932,59.0,0.2396500408649444,-0.2298116981983184,0.8946300745010376,27,4800
recovery_bc,cereal,gripper_slip,2,400029,True,True,True,163,48.1047901989782,58.0,0.0034634692128747,0.3791083395481109,0.8968856930732727,27,4800
recovery_bc,cereal,gripper_slip,3,400030,True,True,True,137,42.26555434509923,47.0,-0.0114988656714558,0.3759852051734924,0.8981388807296753,27,4800
recovery_bc,cereal,gripper_slip,4,400031,True,True,True,179,56.50155725046912,50.0,-0.004159465432167,0.35449880361557,0.8889286518096924,27,4800
recovery_bc,cereal,gripper_slip,5,400032,True,True,True,183,55.513195881733104,62.0,-0.0050101652741432,0.3726268410682678,0.8956226110458374,27,4800
recovery_bc,cereal,gripper_slip,6,400033,True,True,True,155,47.23797139407164,54.0,-0.0119104674085974,0.3840290009975433,0.8945460319519043,27,4800
recovery_bc,cereal,gripper_slip,7,400034,True,True,True,177,54.151637842667945,59.0,-0.0059381090104579,0.381791889667511,0.8949772715568542,27,4800
contrastive_recovery,cereal,nominal,0,400027,True,False,False,165,57.99459125055375,,-0.0257807672023773,0.4020930230617523,0.8953502774238586,27,4800
contrastive_recovery,cereal,nominal,1,400028,True,False,False,152,52.27615091433224,,-0.0302529577165842,0.396912932395935,0.8986741900444031,27,4800
contrastive_recovery,cereal,nominal,2,400029,True,False,False,168,54.48884650497476,,-0.0228253044188022,0.3864753246307373,0.8989219665527344,27,4800
contrastive_recovery,cereal,nominal,3,400030,True,False,False,167,59.00954043683761,,-0.018908942118287,0.391836404800415,0.8928601145744324,27,4800
contrastive_recovery,cereal,nominal,4,400031,True,False,False,173,61.2336123148446,,-0.006212540436536,0.3766287863254547,0.8942788243293762,27,4800
contrastive_recovery,cereal,nominal,5,400032,False,False,False,260,62.9542358882929,,-0.2001805752515792,0.7964920401573181,0.0149671649560332,27,4800
contrastive_recovery,cereal,nominal,6,400033,True,False,False,161,54.53106212740886,,-0.0346955843269825,0.4112849235534668,0.8965365886688232,27,4800
contrastive_recovery,cereal,nominal,7,400034,True,False,False,153,52.43554336770697,,-0.032110296189785,0.4088874459266662,0.8976017832756042,27,4800
contrastive_recovery,cereal,object_shift,0,400027,True,True,True,115,41.31663753314035,14.0,0.0012449644273146,0.4329069256782532,0.8974114656448364,27,4800
contrastive_recovery,cereal,object_shift,1,400028,True,True,True,161,52.7506830743949,14.0,-0.0006282288813963,0.4460472762584686,0.8966765403747559,27,4800
contrastive_recovery,cereal,object_shift,2,400029,True,True,True,170,59.31501800777263,14.0,-0.0173549000173807,0.3846315145492553,0.8947798609733582,27,4800
contrastive_recovery,cereal,object_shift,3,400030,False,True,False,260,7.615503741538381,14.0,0.1496895551681518,-0.0698553770780563,0.8762210011482239,27,4800
contrastive_recovery,cereal,object_shift,4,400031,True,True,True,131,42.312625762855355,14.0,-0.0045401067472994,0.436858057975769,0.8981611132621765,27,4800
contrastive_recovery,cereal,object_shift,5,400032,True,True,True,226,70.08162165003536,14.0,-0.0679946690797805,0.3475604355335235,0.8962967395782471,27,4800
contrastive_recovery,cereal,object_shift,6,400033,True,True,True,164,55.20351092722035,14.0,0.0066578397527337,0.5004760026931763,0.8669992089271545,27,4800
contrastive_recovery,cereal,object_shift,7,400034,False,True,False,260,74.55140138103363,14.0,-0.1992346048355102,0.6592851877212524,0.0149671649560332,27,4800
contrastive_recovery,cereal,action_noise,0,400027,True,True,True,158,53.18950756006935,8.0,-0.037290871143341,0.4125870764255523,0.8933205604553223,27,4800
contrastive_recovery,cereal,action_noise,1,400028,False,True,False,260,5.923673157631238,8.0,0.2156193405389785,-0.1352676600217819,0.830751359462738,27,4800
contrastive_recovery,cereal,action_noise,2,400029,True,True,True,140,47.896131134678285,8.0,-0.0244500841945409,0.4126342236995697,0.8966307640075684,27,4800
contrastive_recovery,cereal,action_noise,3,400030,True,True,True,118,44.041192545726915,8.0,0.0009604329243302,0.4726238548755646,0.8820458054542542,27,4800
contrastive_recovery,cereal,action_noise,4,400031,True,True,True,110,37.72923533709481,8.0,-0.0308919977396726,0.4001592993736267,0.8993752002716064,27,4800
contrastive_recovery,cereal,action_noise,5,400032,True,True,True,167,51.12485038899542,8.0,-0.0325878523290157,0.3610352277755737,0.8983511924743652,27,4800
contrastive_recovery,cereal,action_noise,6,400033,True,True,True,150,51.59679530118567,8.0,-0.0354898236691951,0.3793050348758697,0.8950941562652588,27,4800
contrastive_recovery,cereal,action_noise,7,400034,False,True,False,260,17.50790052184652,8.0,0.2305153012275695,-0.3280812203884125,0.8051576018333435,27,4800
contrastive_recovery,cereal,action_delay,0,400027,False,True,False,260,2.3105282834368426,3.0,0.0946115180850029,-0.2252640277147293,0.8938727378845215,27,4800
contrastive_recovery,cereal,action_delay,1,400028,False,True,False,260,3.4542965213616665,5.0,0.1895766705274582,-0.2472233921289444,0.8946317434310913,27,4800
contrastive_recovery,cereal,action_delay,2,400029,False,True,False,260,12.869957793515145,5.0,0.0346978120505809,-0.1542827934026718,0.9594406485557556,27,4800
contrastive_recovery,cereal,action_delay,3,400030,False,True,False,260,2.107343772328524,3.0,0.0893814712762832,-0.2284425497055053,0.8940535187721252,27,4800
contrastive_recovery,cereal,action_delay,4,400031,True,True,True,203,61.68401838167525,3.0,-0.0068073184229433,0.399711012840271,0.8974382281303406,27,4800
contrastive_recovery,cereal,action_delay,5,400032,False,True,False,260,64.61488632769726,3.0,-0.3404979109764099,0.9403780698776244,0.0149661693722009,27,4800
contrastive_recovery,cereal,action_delay,6,400033,False,True,False,260,3.89905263330038,5.0,0.1446438878774643,-0.133486196398735,0.830751359462738,27,4800
contrastive_recovery,cereal,action_delay,7,400034,False,True,False,260,7.9579030487838285,5.0,0.1656717956066131,-0.3691378235816955,0.8307661414146423,27,4800
contrastive_recovery,cereal,gripper_slip,0,400027,False,True,False,260,28.2510903991931,102.0,0.0453880876302719,-0.2342412322759628,0.8946289420127869,27,4800
contrastive_recovery,cereal,gripper_slip,1,400028,False,True,False,260,19.19254522288445,82.0,0.2335987538099289,-0.2586097121238708,0.8948423266410828,27,4800
contrastive_recovery,cereal,gripper_slip,2,400029,False,True,False,260,16.514849597504508,85.0,0.0655888244509697,-0.4608604609966278,0.8884626626968384,27,4800
contrastive_recovery,cereal,gripper_slip,3,400030,False,True,False,260,28.642360009866888,103.0,0.1476112604141235,-0.1669948548078537,0.8947081565856934,27,4800
contrastive_recovery,cereal,gripper_slip,4,400031,False,True,False,260,27.282572988760847,104.0,0.0009687491692602,-0.1923320442438125,0.830751359462738,27,4800
contrastive_recovery,cereal,gripper_slip,5,400032,False,True,False,260,16.411743573265458,81.0,0.1915669739246368,-0.4127679467201233,0.8502032160758972,27,4800
contrastive_recovery,cereal,gripper_slip,6,400033,False,True,False,260,24.69588148863058,97.0,0.2207017093896865,-0.1944411993026733,0.8948467969894409,27,4800
contrastive_recovery,cereal,gripper_slip,7,400034,False,True,False,260,21.4702849567062,84.0,0.2047566622495651,-0.2358022183179855,0.8307462334632874,27,4800
baseline,can,nominal,0,400027,True,False,False,123,53.07899135363088,,0.2275397032499313,0.4239003360271454,0.8645921945571899,127,0
baseline,can,nominal,1,400028,True,False,False,107,38.23565469157292,,0.1768292784690857,0.405038058757782,0.8599015474319458,127,0
baseline,can,nominal,2,400029,True,False,False,154,56.1091087173118,,0.2002950459718704,0.427326887845993,0.8642885684967041,127,0
baseline,can,nominal,3,400030,True,False,False,121,50.20333375370035,,0.1989117860794067,0.4147835075855255,0.8612675070762634,127,0
