episode_id,policy_seed,task,disturbance,step,assistance_observed,outcome_observed,logging_propensity
76,27,cereal,gripper_slip,90,False,0.0,0.43386018
77,27,cereal,gripper_slip,90,False,0.0,0.4438525
78,27,cereal,gripper_slip,110,True,0.0,0.9
79,27,cereal,gripper_slip,110,False,0.0,0.5467095
80,127,can,nominal,110,True,1.0,0.42626837
81,127,can,nominal,110,False,1.0,0.42411417
82,127,can,nominal,70,False,1.0,0.42351696
83,127,can,nominal,30,True,1.0,0.4243215
84,127,can,object_shift,10,True,1.0,0.42474118
85,127,can,object_shift,70,False,1.0,0.42347258
86,127,can,object_shift,30,True,0.0,0.45238426
87,127,can,object_shift,10,False,1.0,0.42338866
88,127,can,action_noise,50,False,1.0,0.42771137
89,127,can,action_noise,110,True,1.0,0.42387056
90,127,can,action_noise,50,False,0.0,0.5573263
91,127,can,action_noise,130,False,1.0,0.42563525
92,127,can,action_delay,30,False,1.0,0.74700797
93,127,can,action_delay,70,True,0.0,0.4819719
94,127,can,action_delay,110,False,0.0,0.4408606
95,127,can,action_delay,130,False,0.0,0.55871886
96,127,can,gripper_slip,110,False,0.0,0.7442772
97,127,can,gripper_slip,30,False,0.0,0.42494804
98,127,can,gripper_slip,10,True,1.0,0.4239072
99,127,can,gripper_slip,130,False,0.0,0.42650145
100,127,milk,nominal,10,False,1.0,0.4289607
101,127,milk,nominal,70,False,1.0,0.42485836
102,127,milk,nominal,70,False,1.0,0.4773444
103,127,milk,nominal,70,True,0.0,0.4245823
104,127,milk,object_shift,70,False,0.0,0.48732236
105,127,milk,object_shift,50,False,0.0,0.45821333
106,127,milk,object_shift,30,False,0.0,0.45059067
107,127,milk,object_shift,30,True,1.0,0.50820476
108,127,milk,action_noise,70,True,1.0,0.4259239
109,127,milk,action_noise,90,False,1.0,0.44120118
110,127,milk,action_noise,30,True,1.0,0.42640042
111,127,milk,action_noise,90,True,0.0,0.9
112,127,milk,action_delay,50,False,0.0,0.47672954
113,127,milk,action_delay,50,False,0.0,0.43229523
114,127,milk,action_delay,10,False,0.0,0.42431587
115,127,milk,action_delay,30,True,1.0,0.9
116,127,milk,gripper_slip,70,True,1.0,0.9
117,127,milk,gripper_slip,10,False,0.0,0.4242051
118,127,milk,gripper_slip,30,True,1.0,0.42796144
119,127,milk,gripper_slip,90,True,1.0,0.42656955
120,127,bread,nominal,50,True,1.0,0.42402014
121,127,bread,nominal,10,True,1.0,0.4269079
122,127,bread,nominal,30,False,1.0,0.42427212
123,127,bread,nominal,10,True,1.0,0.424276
124,127,bread,object_shift,70,True,1.0,0.9
125,127,bread,object_shift,130,True,1.0,0.8676039
126,127,bread,object_shift,10,False,1.0,0.4251237
127,127,bread,object_shift,110,True,1.0,0.47916117
128,127,bread,action_noise,70,False,1.0,0.44142377
129,127,bread,action_noise,50,True,1.0,0.42544782
130,127,bread,action_noise,50,True,1.0,0.43037125
131,127,bread,action_noise,30,True,1.0,0.42869583
132,127,bread,action_delay,130,False,1.0,0.45726132
133,127,bread,action_delay,90,True,1.0,0.4369241
134,127,bread,action_delay,110,True,0.0,0.46187633
135,127,bread,action_delay,70,False,0.0,0.433905
136,127,bread,gripper_slip,50,True,1.0,0.4236434
137,127,bread,gripper_slip,90,False,0.0,0.5487936
138,127,bread,gripper_slip,70,False,0.0,0.5583663
139,127,bread,gripper_slip,10,True,1.0,0.42706385
140,127,cereal,nominal,50,False,1.0,0.42455682
141,127,cereal,nominal,70,False,1.0,0.4234262
142,127,cereal,nominal,70,True,1.0,0.42337582
143,127,cereal,nominal,10,False,1.0,0.42492133
144,127,cereal,object_shift,50,True,1.0,0.42394346
145,127,cereal,object_shift,30,False,1.0,0.4246596
146,127,cereal,object_shift,10,False,0.0,0.42467922
147,127,cereal,object_shift,30,False,0.0,0.5402769
148,127,cereal,action_noise,10,False,1.0,0.48418963
149,127,cereal,action_noise,70,True,1.0,0.4235929
150,127,cereal,action_noise,10,False,1.0,0.42582932
151,127,cereal,action_noise,130,False,1.0,0.5783103
152,127,cereal,action_delay,10,False,0.0,0.42714062
153,127,cereal,action_delay,50,True,1.0,0.9
154,127,cereal,action_delay,50,False,1.0,0.43551338
155,127,cereal,action_delay,50,True,1.0,0.83797014
156,127,cereal,gripper_slip,110,True,0.0,0.9
157,127,cereal,gripper_slip,70,False,0.0,0.445281
158,127,cereal,gripper_slip,110,True,1.0,0.9
159,127,cereal,gripper_slip,70,False,0.0,0.43275434
160,227,can,nominal,30,False,1.0,0.5297971
161,227,can,nominal,90,False,1.0,0.42702517
162,227,can,nominal,50,False,1.0,0.42494747
163,227,can,nominal,70,True,0.0,0.42498675
164,227,can,object_shift,30,True,1.0,0.43427578
165,227,can,object_shift,70,False,1.0,0.5383675
166,227,can,object_shift,30,True,1.0,0.42470962
167,227,can,object_shift,130,True,1.0,0.42657003
168,227,can,action_noise,110,True,1.0,0.42787468
169,227,can,action_noise,50,False,1.0,0.4445018
170,227,can,action_noise,110,True,1.0,0.631892
171,227,can,action_noise,110,False,1.0,0.4248567
172,227,can,action_delay,90,False,0.0,0.4877938
173,227,can,action_delay,110,True,0.0,0.4543211
174,227,can,action_delay,10,True,1.0,0.43739086
175,227,can,action_delay,10,False,1.0,0.4240268
176,227,can,gripper_slip,30,True,1.0,0.4236314
177,227,can,gripper_slip,90,True,1.0,0.865746
178,227,can,gripper_slip,90,False,0.0,0.5048002
179,227,can,gripper_slip,130,True,1.0,0.44390473
180,227,milk,nominal,30,False,1.0,0.42420307
181,227,milk,nominal,70,True,1.0,0.4414619
182,227,milk,nominal,70,False,1.0,0.4236686
183,227,milk,nominal,50,False,1.0,0.42353278
184,227,milk,object_shift,10,False,0.0,0.42473802
185,227,milk,object_shift,70,False,0.0,0.4739678
186,227,milk,object_shift,90,True,1.0,0.42370468
187,227,milk,object_shift,50,False,1.0,0.43452993
188,227,milk,action_noise,50,False,1.0,0.426124
189,227,milk,action_noise,10,True,1.0,0.42604297
190,227,milk,action_noise,10,False,1.0,0.42455614
191,227,milk,action_noise,30,False,1.0,0.43080604
192,227,milk,action_delay,90,True,1.0,0.4245362
193,227,milk,action_delay,50,True,1.0,0.9
194,227,milk,action_delay,10,True,1.0,0.42480388
195,227,milk,action_delay,130,True,0.0,0.543771
196,227,milk,gripper_slip,50,True,1.0,0.4762408
197,227,milk,gripper_slip,70,True,1.0,0.45529628
198,227,milk,gripper_slip,110,True,1.0,0.45783415
199,227,milk,gripper_slip,50,True,1.0,0.43001488
200,227,bread,nominal,30,False,1.0,0.42437086
201,227,bread,nominal,130,True,1.0,0.9
202,227,bread,nominal,90,False,1.0,0.42351785
203,227,bread,nominal,10,False,1.0,0.42385137
204,227,bread,object_shift,30,False,1.0,0.42421067
205,227,bread,object_shift,30,False,1.0,0.42468998
206,227,bread,object_shift,70,True,1.0,0.48189938
207,227,bread,object_shift,130,True,0.0,0.87326676
208,227,bread,action_noise,110,True,1.0,0.42369244
209,227,bread,action_noise,50,False,1.0,0.43278936
210,227,bread,action_noise,10,True,1.0,0.43640903
211,227,bread,action_noise,30,True,1.0,0.42416942
212,227,bread,action_delay,70,False,0.0,0.6448424
213,227,bread,action_delay,70,True,1.0,0.44568697
214,227,bread,action_delay,70,False,0.0,0.5342469
215,227,bread,action_delay,10,False,0.0,0.43493629
216,227,bread,gripper_slip,110,False,0.0,0.51461315
217,227,bread,gripper_slip,50,False,0.0,0.45320052
218,227,bread,gripper_slip,90,True,1.0,0.48454085
219,227,bread,gripper_slip,50,True,1.0,0.9
220,227,cereal,nominal,10,True,1.0,0.42695722
221,227,cereal,nominal,70,True,1.0,0.42334035
222,227,cereal,nominal,30,False,1.0,0.42382848
223,227,cereal,nominal,110,True,1.0,0.4312022
224,227,cereal,object_shift,90,True,1.0,0.44132447
225,227,cereal,object_shift,10,True,1.0,0.42615724
226,227,cereal,object_shift,30,True,0.0,0.44721586
227,227,cereal,object_shift,30,True,1.0,0.42449948
228,227,cereal,action_noise,50,False,1.0,0.42369986
229,227,cereal,action_noise,90,False,1.0,0.42423588
230,227,cereal,action_noise,70,True,1.0,0.42706704
231,227,cereal,action_noise,110,False,1.0,0.42576706
232,227,cereal,action_delay,90,False,0.0,0.4988865
233,227,cereal,action_delay,90,False,0.0,0.46486938
234,227,cereal,action_delay,70,False,0.0,0.7021507
235,227,cereal,action_delay,90,True,1.0,0.49969688
236,227,cereal,gripper_slip,30,False,0.0,0.42529488
237,227,cereal,gripper_slip,50,True,1.0,0.9
238,227,cereal,gripper_slip,90,False,0.0,0.51797056
239,227,cereal,gripper_slip,50,False,0.0,0.46616971
