episode_id,policy_seed,task,disturbance,step,assistance_observed,outcome_observed,logging_propensity
14,27,can,action_delay,10,False,0.0,0.51101154
36,27,milk,gripper_slip,30,True,1.0,0.5799842
166,227,can,object_shift,30,True,1.0,0.56215084
155,127,cereal,action_delay,10,False,0.0,0.50392854
86,127,can,object_shift,50,False,0.0,0.5512153
44,27,bread,object_shift,70,False,1.0,0.5578508
55,27,bread,action_delay,130,False,0.0,0.6776879
29,27,milk,action_noise,10,True,1.0,0.54273516
24,27,milk,object_shift,50,False,0.0,0.6484787
112,127,milk,action_delay,90,False,0.0,0.5364215
66,27,cereal,object_shift,30,False,0.0,0.61020696
209,227,bread,action_noise,50,False,1.0,0.5745455
207,227,bread,object_shift,110,True,0.0,0.5212791
73,27,cereal,action_delay,70,True,1.0,0.6170364
188,227,milk,action_noise,10,True,1.0,0.630375
170,227,can,action_noise,70,True,1.0,0.5579795
49,27,bread,action_noise,110,True,1.0,0.5896166
101,127,milk,nominal,70,False,1.0,0.5500723
51,27,bread,action_noise,50,True,1.0,0.5853914
107,127,milk,object_shift,30,True,1.0,0.59602606
5,27,can,object_shift,10,False,0.0,0.5825279
127,127,bread,object_shift,70,False,0.0,0.6108738
126,127,bread,object_shift,50,False,1.0,0.6711473
137,127,bread,gripper_slip,70,True,1.0,0.6482462
61,27,cereal,nominal,50,True,1.0,0.52855766
226,227,cereal,object_shift,110,True,1.0,0.53391844
32,27,milk,action_delay,70,True,0.0,0.6320756
145,127,cereal,object_shift,10,True,1.0,0.59722614
239,227,cereal,gripper_slip,70,False,0.0,0.64480793
208,227,bread,action_noise,50,True,1.0,0.71916837
215,227,bread,action_delay,30,True,1.0,0.6859044
33,27,milk,action_delay,70,False,0.0,0.5920522
50,27,bread,action_noise,70,False,1.0,0.52293926
11,27,can,action_noise,50,True,1.0,0.54200584
30,27,milk,action_noise,30,True,0.0,0.5930547
156,127,cereal,gripper_slip,90,True,1.0,0.6590215
23,27,milk,nominal,90,False,1.0,0.51893014
237,227,cereal,gripper_slip,30,False,0.0,0.6855735
68,27,cereal,action_noise,50,True,1.0,0.5116605
211,227,bread,action_noise,110,True,1.0,0.5224876
201,227,bread,nominal,30,True,1.0,0.6647076
105,127,milk,object_shift,130,True,1.0,0.562216
94,127,can,action_delay,30,True,1.0,0.61295867
173,227,can,action_delay,130,True,0.0,0.65186095
163,227,can,nominal,90,False,1.0,0.5099078
115,127,milk,action_delay,90,False,0.0,0.6245999
233,227,cereal,action_delay,70,False,0.0,0.598529
72,27,cereal,action_delay,10,False,1.0,0.5687357
131,127,bread,action_noise,10,False,1.0,0.61401266
183,227,milk,nominal,10,True,1.0,0.55937093
12,27,can,action_delay,70,False,1.0,0.5650979
144,127,cereal,object_shift,50,False,1.0,0.6592677
143,127,cereal,nominal,50,True,1.0,0.5062558
89,127,can,action_noise,10,False,1.0,0.563033
13,27,can,action_delay,110,True,0.0,0.5105332
15,27,can,action_delay,110,True,1.0,0.60004294
212,227,bread,action_delay,70,True,1.0,0.6522492
198,227,milk,gripper_slip,30,False,0.0,0.59888554
123,127,bread,nominal,30,False,1.0,0.70578676
181,227,milk,nominal,30,False,1.0,0.56591564
153,127,cereal,action_delay,10,True,1.0,0.58832836
121,127,bread,nominal,110,False,1.0,0.5200444
169,227,can,action_noise,110,True,1.0,0.50318134
99,127,can,gripper_slip,130,False,0.0,0.6198467
196,227,milk,gripper_slip,50,True,1.0,0.51257855
179,227,can,gripper_slip,70,True,1.0,0.7073315
203,227,bread,nominal,10,False,1.0,0.68903786
22,27,milk,nominal,50,True,1.0,0.5246621
110,127,milk,action_noise,10,True,1.0,0.63093454
214,227,bread,action_delay,10,True,1.0,0.59948486
20,27,milk,nominal,50,False,1.0,0.58469814
60,27,cereal,nominal,90,False,1.0,0.52950037
227,227,cereal,object_shift,130,True,1.0,0.5944185
71,27,cereal,action_noise,50,True,1.0,0.5575641
103,127,milk,nominal,10,True,1.0,0.6375083
168,227,can,action_noise,10,True,1.0,0.61543417
219,227,bread,gripper_slip,30,True,1.0,0.68187296
222,227,cereal,nominal,70,False,1.0,0.52948666
108,127,milk,action_noise,10,False,1.0,0.6739891
45,27,bread,object_shift,10,True,1.0,0.6648574
88,127,can,action_noise,10,True,1.0,0.6555277
39,27,milk,gripper_slip,90,True,1.0,0.69474375
74,27,cereal,action_delay,90,True,0.0,0.74699175
230,227,cereal,action_noise,50,False,1.0,0.5446541
133,127,bread,action_delay,30,True,1.0,0.7857319
34,27,milk,action_delay,50,True,1.0,0.72206944
111,127,milk,action_noise,10,False,0.0,0.581156
164,227,can,object_shift,10,True,1.0,0.6817645
146,127,cereal,object_shift,10,True,1.0,0.58774126
130,127,bread,action_noise,30,True,1.0,0.7994066
9,27,can,action_noise,90,False,1.0,0.51502687
150,127,cereal,action_noise,10,True,1.0,0.5708139
193,227,milk,action_delay,130,True,0.0,0.6265465
64,27,cereal,object_shift,50,True,1.0,0.57071954
98,127,can,gripper_slip,110,True,1.0,0.713433
46,27,bread,object_shift,30,True,1.0,0.72195715
114,127,milk,action_delay,30,False,0.0,0.60622704
228,227,cereal,action_noise,10,False,1.0,0.56028485
57,27,bread,gripper_slip,130,True,1.0,0.75384986
125,127,bread,object_shift,90,True,1.0,0.6198652
1,27,can,nominal,90,False,1.0,0.5205659
189,227,milk,action_noise,30,True,1.0,0.760324
132,127,bread,action_delay,50,False,1.0,0.7841926
122,127,bread,nominal,90,False,1.0,0.52820206
47,27,bread,object_shift,10,False,0.0,0.66437393
69,27,cereal,action_noise,30,True,1.0,0.63009655
10,27,can,action_noise,30,True,1.0,0.78233397
21,27,milk,nominal,90,False,1.0,0.52451366
25,27,milk,object_shift,10,True,1.0,0.59760165
27,27,milk,object_shift,70,False,1.0,0.5236075
165,227,can,object_shift,10,True,1.0,0.5814532
56,27,bread,gripper_slip,10,True,1.0,0.65877545
124,127,bread,object_shift,10,True,1.0,0.6055424
77,27,cereal,gripper_slip,10,False,0.0,0.60884225
185,227,milk,object_shift,30,True,0.0,0.64848286
67,27,cereal,object_shift,130,False,1.0,0.60039985
220,227,cereal,nominal,10,False,1.0,0.59906447
120,127,bread,nominal,90,False,1.0,0.52559775
141,127,cereal,nominal,90,True,1.0,0.53096
128,127,bread,action_noise,30,True,1.0,0.7469088
6,27,can,object_shift,90,True,1.0,0.5095081
232,227,cereal,action_delay,30,False,0.0,0.5978209
41,27,bread,nominal,70,False,1.0,0.52661437
159,127,cereal,gripper_slip,90,False,0.0,0.5492287
172,227,can,action_delay,130,True,1.0,0.66773367
